0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57201646090535E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018261504747991235,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.519526329050139E-4,0.023179642227261276,0.0,2.519526329050139E-4,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633204633204633E-4,0.0,3.088803088803089E-4,HIGH
0.0,0.0,0.0,0.0,1.823819077147547E-4,0.0,0.0,0.0,0.0,0.0,0.0027357286157213205,0.0,1.823819077147547E-4,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4067388688327315E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002326934264107039,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017816650469711693,0.0,0.0012957563977972141,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013872832369942196,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841072367268267,0.0,1.7522340984755565E-4,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00674432863274065,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,1.8467220683287164E-4,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550625711035267E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010766194150367845,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8386070355312E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029823353980270705,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01177155692358887,0.0,1.6638243001539037E-4,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002414113277623027,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014580295771714226,0.0,2.0828993959591752E-4,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033624747814391394,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003097103297504099,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018652076597861229,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019926934573231483,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0551500405515005E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002326435655687523,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069053708439898,3.0690537084398974E-4,1.0230179028132993E-4,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013536379018612521,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458895616018674E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002103631532329495,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004084574723690533,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9665683382497542E-4,0.0,1.9665683382497542E-4,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001461703371662444,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0838551592703513E-4,0.0,1.361285053090117E-4,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012024940617577197,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002884338044418806,0.0,2.8843380444188056E-4,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002736726874657909,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012176560121765602,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014010507880910684,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013648293963254593,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.075030750307503E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.216484089723526E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6603021749958492E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.411255411255411E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,1.3164823591363875E-4,1.3164823591363875E-4,0.0,0.0,0.0,0.0,0.00210637177461822,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.204436171862882E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089921954530031E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002876663070837828,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004499561018437226,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003006142987844726,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471910112359553,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012339585389930898,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.356831151393085E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.759262814359762E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023569745018212985,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001535862386730149,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9054878048780488E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2722108611679165E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720320981826764E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005414619472576E-4,0.0,3.0081219292088637E-4,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913752913752914E-4,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036153289949385392,0.0,9.038322487346348E-5,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.783615489394824E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016975711674066336,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017804154302670622,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008005036877136176,0.0,8.994423457456377E-5,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018842069201781431,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015515903801396431,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70873786407767E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73393900064893E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.541076487252125E-4,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011392765593847907,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015511892450879006,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002014388489208633,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010879025239338555,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003125,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030967127203430206,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853403141361257E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011582117211026176,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016608230300793503,0.0,0.0,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014986886474334956,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016113438607798904,0.0,6.445375443119562E-4,HIGH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987417615338526E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91715976331361E-4,0.0,0.0,NONE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013516122803630044,0.0,0.0,NONE
